Error,Correccion,CorrecionEscalado,DistanciaFrente,DistanciaDerecha,DistanciaIzquierda,Timestamp
-1.314,295.65000236034393,0.714,1.934,0.62,2025-05-02 20:15:28.563
-1.2179999,274.04998540878296,0.706,1.833,0.615,2025-05-02 20:15:28.798
-1.1400001,256.50002360343933,0.705,1.753,0.613,2025-05-02 20:15:29.029
-1.254,282.14998841285706,0.729,1.874,0.62,2025-05-02 20:15:29.266
-1.218,274.0500122308731,0.761,1.848,0.63,2025-05-02 20:15:29.494
-1.135,255.3749978542328,0.795,1.777,0.642,2025-05-02 20:15:29.732
-1.11,249.75000321865082,0.833,1.763,0.653,2025-05-02 20:15:29.963
-1.0839999,243.89997124671936,0.875,1.749,0.665,2025-05-02 20:15:30.197
-1.066,239.84999656677246,0.919,1.748,0.682,2025-05-02 20:15:30.425
-1.026,230.8500051498413,0.978,1.724,0.698,2025-05-02 20:15:30.685
-0.99000007,222.7500155568123,1.034,1.705,0.715,2025-05-02 20:15:30.900
-0.946,212.84999549388885,1.099,1.681,0.735,2025-05-02 20:15:31.136
-0.9,202.49999463558197,1.176,1.655,0.755,2025-05-02 20:15:31.368
-0.833,187.42500096559525,1.255,1.612,0.779,2025-05-02 20:15:31.592
-0.80300003,180.67500740289688,1.365,1.608,0.805,2025-05-02 20:15:31.834
-0.744,167.40000396966934,1.467,1.577,0.833,2025-05-02 20:15:32.060
-0.685,154.1250005364418,1.573,1.548,0.863,2025-05-02 20:15:32.303
-0.589,132.5249969959259,1.738,1.487,0.898,2025-05-02 20:15:32.534
-0.532,119.70000118017197,1.659,1.469,0.937,2025-05-02 20:15:32.768
-0.477,107.32499957084656,1.6,1.459,0.982,2025-05-02 20:15:33.004
-0.403,90.67499935626984,1.544,1.43,1.027,2025-05-02 20:15:33.232
-0.324,72.90000021457672,1.492,1.397,1.073,2025-05-02 20:15:33.471
-0.24300003,54.67500686645508,1.446,1.368,1.125,2025-05-02 20:15:33.709
-0.153,34.424999356269836,1.383,1.332,1.179,2025-05-02 20:15:33.941
-0.051999927,11.699983477592468,1.342,1.298,1.246,2025-05-02 20:15:34.167
0.047999978,-10.799995064735413,1.291,1.26,1.308,2025-05-02 20:15:34.410
0.16299999,-36.674997210502625,1.239,1.221,1.384,2025-05-02 20:15:34.640
0.273,-61.42500042915344,1.199,1.177,1.45,2025-05-02 20:15:34.866
0.36599994,-82.3499858379364,1.158,1.139,1.505,2025-05-02 20:15:35.105
0.416,-93.60000193119049,1.122,1.102,1.518,2025-05-02 20:15:35.341
0.49,-110.25000214576721,1.096,1.071,1.561,2025-05-02 20:15:35.576
0.505,-113.6249989271164,1.073,1.047,1.552,2025-05-02 20:15:35.809
0.52400005,-117.90001094341278,1.068,1.027,1.551,2025-05-02 20:15:36.042
0.53499997,-120.37499248981476,1.061,1.01,1.545,2025-05-02 20:15:36.275
0.54300004,-122.1750095486641,1.059,0.993,1.536,2025-05-02 20:15:36.510
0.54399997,-122.39999324083328,1.059,0.981,1.525,2025-05-02 20:15:36.746
0.553,-124.4249939918518,1.064,0.967,1.52,2025-05-02 20:15:36.977
0.553,-124.4249939918518,1.069,0.957,1.51,2025-05-02 20:15:37.208
0.552,-124.19999688863754,1.086,0.948,1.5,2025-05-02 20:15:37.444
0.55,-123.75000268220901,1.1,0.943,1.493,2025-05-02 20:15:37.679
0.55,-123.75000268220901,1.115,0.937,1.487,2025-05-02 20:15:37.913
0.552,-124.19999688863754,1.125,0.93,1.482,2025-05-02 20:15:38.137
0.549,-123.52500557899475,1.165,0.928,1.477,2025-05-02 20:15:38.379
