Error,Correccion,CorrecionEscalado,DistanciaFrente,DistanciaDerecha,DistanciaIzquierda,Timestamp
-1.0830001,227.43001341819763,0.772,1.774,0.691,2025-05-02 20:17:14.692
-1.141,239.61000680923462,0.762,1.823,0.682,2025-05-02 20:17:14.930
-1.136,238.56000781059265,0.757,1.807,0.671,2025-05-02 20:17:15.160
-1.0710001,224.91002082824707,0.801,1.751,0.68,2025-05-02 20:17:15.395
-1.0109999,212.30998277664185,0.86,1.709,0.698,2025-05-02 20:17:15.628
-0.93600005,196.56001031398773,0.936,1.659,0.723,2025-05-02 20:17:15.866
-0.869,182.49000370502472,1.038,1.625,0.756,2025-05-02 20:17:16.097
-0.79800004,167.58000791072845,1.163,1.59,0.792,2025-05-02 20:17:16.332
-0.716,150.36000430583954,1.315,1.549,0.833,2025-05-02 20:17:16.562
-0.62600005,131.46000981330872,1.495,1.506,0.88,2025-05-02 20:17:16.823
-0.52099997,109.40999329090118,1.655,1.458,0.937,2025-05-02 20:17:17.030
-0.398,83.58000040054321,1.533,1.406,1.008,2025-05-02 20:17:17.255
-0.25600004,53.760008811950684,1.434,1.348,1.092,2025-05-02 20:17:17.495
-0.100000024,21.00000500679016,1.345,1.288,1.188,2025-05-02 20:17:17.732
0.072999954,-15.32999038696289,1.253,1.225,1.298,2025-05-02 20:17:17.965
0.245,-51.45000100135803,1.174,1.157,1.402,2025-05-02 20:17:18.195
0.41400003,-86.94000720977783,1.105,1.089,1.503,2025-05-02 20:17:18.429
0.57799995,-121.37998938560486,1.039,1.024,1.602,2025-05-02 20:17:18.665
0.671,-140.91000080108643,0.994,0.967,1.638,2025-05-02 20:17:18.896
0.70500004,-148.0500090122223,0.973,0.928,1.633,2025-05-02 20:17:19.128
0.723,-151.82999789714813,0.961,0.899,1.622,2025-05-02 20:17:19.356
0.73199993,-153.71998608112335,0.96,0.879,1.611,2025-05-02 20:17:19.598
0.72800004,-152.8800094127655,0.96,0.862,1.59,2025-05-02 20:17:19.829
0.72800004,-152.8800094127655,0.988,0.849,1.577,2025-05-02 20:17:20.062
0.735,-154.3500030040741,1.013,0.839,1.574,2025-05-02 20:17:20.295
0.73300004,-153.93000841140747,1.058,0.839,1.572,2025-05-02 20:17:20.529
0.72,-151.2000060081482,1.12,0.845,1.565,2025-05-02 20:17:20.762
0.69900006,-146.790012717247,1.215,0.853,1.552,2025-05-02 20:17:21.000
0.66400003,-139.44000720977783,1.364,0.872,1.536,2025-05-02 20:17:21.230
0.618,-129.779993891716,1.621,0.904,1.522,2025-05-02 20:17:21.464
0.55099994,-115.70998728275299,1.723,0.948,1.499,2025-05-02 20:17:21.697
0.47000003,-98.7000060081482,1.63,1.002,1.472,2025-05-02 20:17:21.937
0.36400008,-76.44001722335815,1.548,1.073,1.437,2025-05-02 20:17:22.156
0.24300003,-51.030006408691406,1.466,1.156,1.399,2025-05-02 20:17:22.401
0.103000045,-21.630009412765503,1.395,1.252,1.355,2025-05-02 20:17:22.632
-0.04699993,9.869985580444336,1.33,1.354,1.307,2025-05-02 20:17:22.864
-0.18700004,39.270007610321045,1.274,1.445,1.258,2025-05-02 20:17:23.100
-0.27899992,58.58998417854309,1.229,1.494,1.215,2025-05-02 20:17:23.332
-0.32200003,67.62000560760498,1.195,1.501,1.179,2025-05-02 20:17:23.569
-0.31500006,66.15001201629639,1.179,1.467,1.152,2025-05-02 20:17:23.801
-0.288,60.479997396469116,1.183,1.426,1.138,2025-05-02 20:17:24.035
-0.25199997,52.919994592666626,1.203,1.387,1.135,2025-05-02 20:17:24.269
-0.21200001,44.520002603530884,1.233,1.346,1.134,2025-05-02 20:17:24.502
-0.17499995,36.74998998641968,1.275,1.314,1.139,2025-05-02 20:17:24.736
-0.14399993,30.239986181259155,1.319,1.288,1.144,2025-05-02 20:17:24.967
-0.110000014,23.100003004074097,1.371,1.263,1.153,2025-05-02 20:17:25.202
-0.06400001,13.440002202987671,1.436,1.23,1.166,2025-05-02 20:17:25.435
-0.027999997,5.879999399185181,1.499,1.208,1.18,2025-05-02 20:17:25.671
0.011000037,-2.3100078105926514,1.573,1.188,1.199,2025-05-02 20:17:25.900
0.04700005,-9.870010614395142,1.621,1.17,1.217,2025-05-02 20:17:26.134
0.08499992,-17.849982976913452,1.549,1.151,1.236,2025-05-02 20:17:26.367
0.12400007,-26.04001522064209,1.486,1.132,1.256,2025-05-02 20:17:26.601
0.16200006,-34.020012617111206,1.456,1.112,1.274,2025-05-02 20:17:26.838
0.19300008,-40.53001642227173,1.492,1.099,1.292,2025-05-02 20:17:27.067
0.21999991,-46.19998097419739,1.496,1.085,1.305,2025-05-02 20:17:27.329
0.23500001,-49.3500030040741,1.527,1.079,1.314,2025-05-02 20:17:27.534
0.24300003,-51.030006408691406,1.573,1.077,1.32,2025-05-02 20:17:27.768
0.23699999,-49.76999759674072,1.75,1.085,1.322,2025-05-02 20:17:28.001
0.21799994,-45.77998638153076,1.758,1.098,1.316,2025-05-02 20:17:28.235
0.19200003,-40.32000660896301,1.594,1.117,1.309,2025-05-02 20:17:28.470
0.16000009,-33.60001802444458,1.613,1.137,1.297,2025-05-02 20:17:28.700
0.13,-27.299998998641968,1.49,1.153,1.283,2025-05-02 20:17:28.928
0.095999956,-20.159990787506104,1.493,1.174,1.27,2025-05-02 20:17:29.169
0.049999952,-10.499989986419678,1.378,1.207,1.257,2025-05-02 20:17:29.402
0.032999992,-6.929998397827148,1.374,1.232,1.265,2025-05-02 20:17:29.631
0.009000063,-1.8900132179260254,1.342,1.242,1.251,2025-05-02 20:17:29.869
0.0050001144,-1.0500240325927734,1.327,1.259,1.264,2025-05-02 20:17:30.101
-0.051,10.709999799728394,1.311,1.27,1.219,2025-05-02 20:17:30.333
-0.08699989,18.269977569580078,1.302,1.282,1.195,2025-05-02 20:17:30.560
-0.11599994,24.359986782073975,1.293,1.283,1.167,2025-05-02 20:17:30.802
-0.13100004,27.510008811950684,1.302,1.283,1.152,2025-05-02 20:17:31.034
-0.123000026,25.830005407333374,1.323,1.27,1.147,2025-05-02 20:17:31.269
-0.11599994,24.359986782073975,1.352,1.267,1.151,2025-05-02 20:17:31.502
-0.093000054,19.530011415481567,1.4,1.25,1.157,2025-05-02 20:17:31.734
-0.059000015,12.390003204345703,1.45,1.229,1.17,2025-05-02 20:17:31.969
-0.01700008,3.570016622543335,1.51,1.202,1.185,2025-05-02 20:17:32.200
0.019000053,-3.990011215209961,1.581,1.183,1.202,2025-05-02 20:17:32.436
0.052999973,-11.12999439239502,1.639,1.166,1.219,2025-05-02 20:17:32.669
