Error,Correccion,CorrecionEscalado,DistanciaFrente,DistanciaDerecha,DistanciaIzquierda,Timestamp
-1.608,120.6000030040741,0.724,2.233,0.625,2025-05-02 20:27:11.043
-1.5999999,119.99999284744263,0.724,2.221,0.621,2025-05-02 20:27:11.281
-1.474,110.54999828338623,0.746,2.103,0.629,2025-05-02 20:27:11.517
-1.2289999,92.17498898506165,0.859,1.912,0.683,2025-05-02 20:27:11.749
-0.96,71.99999839067459,1.061,1.744,0.784,2025-05-02 20:27:11.982
-0.68799996,51.5999972820282,1.347,1.604,0.916,2025-05-02 20:27:12.209
-0.35100007,26.325005292892456,1.669,1.475,1.124,2025-05-02 20:27:12.441
0.024999976,-1.8749982118606567,1.456,1.362,1.387,2025-05-02 20:27:12.683
0.45000005,-33.75000357627869,1.299,1.245,1.695,2025-05-02 20:27:12.917
0.87899995,-65.92499613761902,1.155,1.125,2.004,2025-05-02 20:27:13.178
1.2800001,-96.0000067949295,1.032,1.008,2.288,2025-05-02 20:27:13.385
1.46,-109.50000286102295,0.937,0.901,2.361,2025-05-02 20:27:13.617
1.483,-111.2250030040741,0.88,0.828,2.311,2025-05-02 20:27:13.849
1.326,-99.44999814033508,0.883,0.786,2.112,2025-05-02 20:27:14.075
1.222,-91.65000021457672,0.896,0.763,1.985,2025-05-02 20:27:14.317
1.107,-83.02499949932098,0.959,0.775,1.882,2025-05-02 20:27:14.549
0.952,-71.4000016450882,1.083,0.822,1.774,2025-05-02 20:27:14.787
0.799,-59.92500185966492,1.444,0.893,1.692,2025-05-02 20:27:15.019
0.632,-47.40000218153,1.695,0.988,1.62,2025-05-02 20:27:15.251
0.29199994,-21.89999520778656,1.747,1.268,1.56,2025-05-02 20:27:15.484
0.085999966,-6.449997425079346,1.637,1.421,1.507,2025-05-02 20:27:15.719
0.034999967,-2.6249974966049194,1.547,1.419,1.454,2025-05-02 20:27:15.953
-0.10699999,8.024999499320984,1.483,1.508,1.401,2025-05-02 20:27:16.187
-0.20099998,15.074998140335083,1.44,1.559,1.358,2025-05-02 20:27:16.413
-0.25400007,19.050005078315735,1.409,1.572,1.318,2025-05-02 20:27:16.645
-0.25900006,19.425004720687866,1.401,1.547,1.288,2025-05-02 20:27:16.894
-0.22399998,16.79999828338623,1.407,1.498,1.274,2025-05-02 20:27:17.112
-0.16199994,12.149995565414429,1.439,1.433,1.271,2025-05-02 20:27:17.356
-0.09099996,6.824997067451477,1.482,1.372,1.281,2025-05-02 20:27:17.589
-0.021999955,1.6499966382980347,1.536,1.319,1.297,2025-05-02 20:27:17.823
0.06799996,-5.09999692440033,1.611,1.261,1.329,2025-05-02 20:27:18.056
0.143,-10.725000500679016,1.674,1.217,1.36,2025-05-02 20:27:18.289
0.22599995,-16.94999635219574,1.611,1.171,1.397,2025-05-02 20:27:18.523
0.291,-21.825000643730164,1.544,1.137,1.428,2025-05-02 20:27:18.757
0.337,-25.27500092983246,1.504,1.115,1.452,2025-05-02 20:27:18.994
0.37199998,-27.899998426437378,1.476,1.097,1.469,2025-05-02 20:27:19.223
0.38300002,-28.725001215934753,1.667,1.097,1.48,2025-05-02 20:27:19.453
0.362,-27.149999141693115,1.738,1.112,1.474,2025-05-02 20:27:19.684
0.34500003,-25.875002145767212,1.766,1.122,1.467,2025-05-02 20:27:19.927
0.19199991,-14.399993419647217,1.747,1.264,1.456,2025-05-02 20:27:20.163
0.14099991,-10.57499349117279,1.704,1.297,1.438,2025-05-02 20:27:20.392
0.10099995,-7.57499635219574,1.678,1.325,1.426,2025-05-02 20:27:20.619
0.082999945,-6.224995851516724,1.661,1.332,1.415,2025-05-02 20:27:20.855
0.20099998,-15.074998140335083,1.653,1.21,1.411,2025-05-02 20:27:21.088
0.181,-13.574999570846558,1.65,1.224,1.405,2025-05-02 20:27:21.329
0.16400003,-12.300002574920654,1.64,1.236,1.4,2025-05-02 20:27:21.560
0.14100003,-10.575002431869507,1.628,1.249,1.39,2025-05-02 20:27:21.794
0.116999984,-8.774998784065247,1.609,1.264,1.381,2025-05-02 20:27:22.035
0.09899998,-7.4249982833862305,1.598,1.273,1.372,2025-05-02 20:27:22.262
0.07999992,-5.999994277954102,1.594,1.284,1.364,2025-05-02 20:27:22.495
0.07700002,-5.775001645088196,1.592,1.282,1.359,2025-05-02 20:27:22.732
0.08500004,-6.375002861022949,1.595,1.272,1.357,2025-05-02 20:27:22.968
0.069000006,-5.175000429153442,1.595,1.285,1.354,2025-05-02 20:27:23.201
0.075999975,-5.699998140335083,1.6,1.278,1.354,2025-05-02 20:27:23.435
