Error,Correccion,CorrecionEscalado,DistanciaFrente,DistanciaDerecha,DistanciaIzquierda,Timestamp
-1.5089998,264.074969291687,0.781,2.192,0.683,2025-05-02 20:23:39.374
-1.5349998,268.62497329711914,0.773,2.212,0.677,2025-05-02 20:23:39.609
-1.4540001,254.45002019405365,0.781,2.127,0.673,2025-05-02 20:23:39.836
-1.227,214.724999666214,0.871,1.942,0.715,2025-05-02 20:23:40.078
-1.02,178.4999966621399,0.997,1.798,0.778,2025-05-02 20:23:40.309
-0.803,140.52499532699585,1.183,1.67,0.867,2025-05-02 20:23:40.544
-0.576,100.79999566078186,1.433,1.558,0.982,2025-05-02 20:23:40.768
-0.32099998,56.17499649524689,1.651,1.46,1.139,2025-05-02 20:23:41.012
-0.03699994,6.474989652633667,1.495,1.372,1.335,2025-05-02 20:23:41.236
0.314,-54.95000183582306,1.347,1.283,1.597,2025-05-02 20:23:41.506
0.6659999,-116.54998064041138,1.235,1.19,1.856,2025-05-02 20:23:41.713
0.992,-173.5999971628189,1.133,1.1,2.092,2025-05-02 20:23:41.944
1.0659999,-186.54997646808624,1.082,1.031,2.097,2025-05-02 20:23:42.175
1.0150001,-177.6250183582306,1.062,0.981,1.996,2025-05-02 20:23:42.405
0.91300005,-159.77500826120377,1.078,0.955,1.868,2025-05-02 20:23:42.644
0.827,-144.72500383853912,1.109,0.946,1.773,2025-05-02 20:23:42.875
0.729,-127.57499516010284,1.169,0.956,1.685,2025-05-02 20:23:43.102
0.624,-109.20000225305557,1.278,0.988,1.612,2025-05-02 20:23:43.344
0.49899995,-87.32499182224274,1.431,1.047,1.546,2025-05-02 20:23:43.582
0.34599996,-60.54999232292175,1.786,1.138,1.484,2025-05-02 20:23:43.816
0.15999997,-27.999994158744812,1.637,1.264,1.424,2025-05-02 20:23:44.047
-0.014000058,2.4500101804733276,1.529,1.389,1.375,2025-05-02 20:23:44.281
-0.311,54.42499816417694,1.45,1.645,1.334,2025-05-02 20:23:44.513
-0.41900003,73.32500517368317,1.401,1.72,1.301,2025-05-02 20:23:44.745
-0.39399993,68.94998848438263,1.389,1.673,1.279,2025-05-02 20:23:44.980
-0.24400008,42.700013518333435,1.449,1.526,1.282,2025-05-02 20:23:45.218
-0.083000064,14.52501118183136,1.554,1.401,1.318,2025-05-02 20:23:45.444
0.07799995,-13.649991154670715,1.659,1.294,1.372,2025-05-02 20:23:45.680
0.19700003,-34.47500467300415,1.528,1.235,1.432,2025-05-02 20:23:45.915
0.29400003,-51.45000517368317,1.44,1.191,1.485,2025-05-02 20:23:46.148
0.33500004,-58.625006675720215,1.416,1.175,1.51,2025-05-02 20:23:46.371
0.33200002,-58.1000030040741,1.457,1.182,1.514,2025-05-02 20:23:46.611
0.4189999,-73.3249843120575,1.568,1.07,1.489,2025-05-02 20:23:46.848
0.291,-50.92500150203705,1.714,1.164,1.455,2025-05-02 20:23:47.072
0.15499997,-27.12499499320984,1.641,1.261,1.416,2025-05-02 20:23:47.313
0.010999918,-1.924985647201538,1.544,1.363,1.374,2025-05-02 20:23:47.547
-0.11799991,20.6499844789505,1.473,1.456,1.338,2025-05-02 20:23:47.781
-0.20500004,35.87500751018524,1.429,1.515,1.31,2025-05-02 20:23:48.016
-0.20099998,35.17499566078186,1.418,1.49,1.289,2025-05-02 20:23:48.249
-0.15700006,27.475011348724365,1.435,1.439,1.282,2025-05-02 20:23:48.481
-0.074,12.950000166893005,1.486,1.364,1.29,2025-05-02 20:23:48.714
0.023000002,-4.025000333786011,1.552,1.291,1.314,2025-05-02 20:23:48.949
0.12100005,-21.17500901222229,1.644,1.229,1.35,2025-05-02 20:23:49.182
0.18700004,-32.725006341934204,1.672,1.194,1.381,2025-05-02 20:23:49.416
0.23699999,-41.474997997283936,1.613,1.167,1.404,2025-05-02 20:23:49.647
0.26,-45.499998331069946,1.574,1.154,1.414,2025-05-02 20:23:49.883
0.22099996,-38.67499232292175,1.654,1.182,1.403,2025-05-02 20:23:50.111
0.143,-25.025001168251038,1.652,1.238,1.381,2025-05-02 20:23:50.344
0.07099998,-12.424996495246887,1.593,1.288,1.359,2025-05-02 20:23:50.579
0.0019999743,-0.349995493888855,1.543,1.332,1.334,2025-05-02 20:23:50.814
-0.04399991,7.699984312057495,1.515,1.361,1.317,2025-05-02 20:23:51.048
-0.19599998,34.29999649524689,1.501,1.505,1.309,2025-05-02 20:23:51.279
-0.18499994,32.37498998641968,1.508,1.489,1.304,2025-05-02 20:23:51.515
-0.13,22.749999165534973,1.541,1.443,1.313,2025-05-02 20:23:51.749
-0.016000032,2.8000056743621826,1.616,1.357,1.341,2025-05-02 20:23:52.006
0.10900009,-19.07501518726349,1.614,1.28,1.389,2025-05-02 20:23:52.215
0.21099997,-36.92499399185181,1.516,1.23,1.441,2025-05-02 20:23:52.452
0.26700008,-46.725013852119446,1.473,1.208,1.475,2025-05-02 20:23:52.672
0.37800002,-66.15000367164612,1.462,1.119,1.497,2025-05-02 20:23:52.913
0.37300003,-65.27500450611115,1.533,1.111,1.484,2025-05-02 20:23:53.149
0.30900002,-54.075002670288086,1.652,1.15,1.459,2025-05-02 20:23:53.374
0.19099998,-33.424997329711914,1.672,1.229,1.42,2025-05-02 20:23:53.616
0.05699992,-9.97498631477356,1.578,1.325,1.382,2025-05-02 20:23:53.842
-0.052999973,9.27499532699585,1.505,1.4,1.347,2025-05-02 20:23:54.080
-0.13899994,24.324989318847656,1.456,1.458,1.319,2025-05-02 20:23:54.315
-0.16400003,28.700006008148193,1.439,1.464,1.3,2025-05-02 20:23:54.549
-0.14200008,24.850013852119446,1.451,1.432,1.29,2025-05-02 20:23:54.782
-0.078999996,13.824999332427979,1.487,1.375,1.296,2025-05-02 20:23:55.018
0.023000002,-4.025000333786011,1.549,1.291,1.314,2025-05-02 20:23:55.251
0.095999956,-16.799992322921753,1.622,1.248,1.344,2025-05-02 20:23:55.483
0.15400004,-26.950007677078247,1.681,1.217,1.371,2025-05-02 20:23:55.716
0.20599997,-36.04999482631683,1.641,1.186,1.392,2025-05-02 20:23:55.948
0.22899997,-40.074995160102844,1.612,1.176,1.405,2025-05-02 20:23:56.182
0.18800008,-32.90001451969147,1.698,1.208,1.396,2025-05-02 20:23:56.416
0.1329999,-23.27498197555542,1.645,1.246,1.379,2025-05-02 20:23:56.648
0.08399999,-14.699998497962952,1.602,1.277,1.361,2025-05-02 20:23:56.882
0.024999976,-4.374995827674866,1.553,1.317,1.342,2025-05-02 20:23:57.118
-0.14100003,24.675005674362183,1.53,1.474,1.333,2025-05-02 20:23:57.349
-0.12600005,22.050008177757263,1.519,1.447,1.321,2025-05-02 20:23:57.581
-0.10500002,18.375003337860107,1.529,1.424,1.319,2025-05-02 20:23:57.817
-0.034999967,6.124994158744812,1.575,1.367,1.332,2025-05-02 20:23:58.048
0.036000013,-6.300002336502075,1.642,1.319,1.355,2025-05-02 20:23:58.284
0.10400009,-18.200016021728516,1.598,1.285,1.389,2025-05-02 20:23:58.518
0.176,-30.799999833106995,1.51,1.243,1.419,2025-05-02 20:23:58.752
0.23500001,-41.12500250339508,1.494,1.207,1.442,2025-05-02 20:23:58.982
0.33299994,-58.27499032020569,1.477,1.118,1.451,2025-05-02 20:23:59.216
0.28200006,-49.350011348724365,1.625,1.157,1.439,2025-05-02 20:23:59.449
0.2069999,-36.224982142448425,1.708,1.213,1.42,2025-05-02 20:23:59.683
0.11500001,-20.125001668930054,1.625,1.278,1.393,2025-05-02 20:23:59.912
0.021999955,-3.8499921560287476,1.558,1.342,1.364,2025-05-02 20:24:00.151
-0.055000067,9.625011682510376,1.509,1.394,1.339,2025-05-02 20:24:00.383
-0.10099995,17.674991488456726,1.48,1.421,1.32,2025-05-02 20:24:00.619
-0.07999992,13.99998664855957,1.478,1.387,1.307,2025-05-02 20:24:00.851
-0.042000055,7.3500096797943115,1.491,1.347,1.305,2025-05-02 20:24:01.087
-0.003000021,0.5250036716461182,1.52,1.316,1.313,2025-05-02 20:24:01.320
0.051999927,-9.099987149238586,1.562,1.274,1.326,2025-05-02 20:24:01.555
0.103000045,-18.025007843971252,1.604,1.237,1.34,2025-05-02 20:24:01.785
0.11500001,-20.125001668930054,1.635,1.24,1.355,2025-05-02 20:24:02.021
0.11199999,-19.599997997283936,1.647,1.249,1.361,2025-05-02 20:24:02.253
0.12900007,-22.57501184940338,1.639,1.231,1.36,2025-05-02 20:24:02.489
0.102,-17.84999966621399,1.623,1.255,1.357,2025-05-02 20:24:02.721
0.062000036,-10.850006341934204,1.604,1.287,1.349,2025-05-02 20:24:02.955
0.08899999,-15.574997663497925,1.588,1.255,1.344,2025-05-02 20:24:03.189
0.06499994,-11.37498915195465,1.57,1.271,1.336,2025-05-02 20:24:03.421
0.04400003,-7.7000051736831665,1.559,1.285,1.329,2025-05-02 20:24:03.655
0.045000076,-7.87501335144043,1.553,1.28,1.325,2025-05-02 20:24:03.892
0.023000002,-4.025000333786011,1.542,1.296,1.319,2025-05-02 20:24:04.124
-0.014999986,2.6249974966049194,1.542,1.331,1.316,2025-05-02 20:24:04.354
-0.01699996,2.9749929904937744,1.542,1.332,1.315,2025-05-02 20:24:04.589
0.03399992,-5.949985980987549,1.553,1.284,1.318,2025-05-02 20:24:04.824
0.029000044,-5.075007677078247,1.569,1.295,1.324,2025-05-02 20:24:05.058
0.044999957,-7.874992489814758,1.59,1.286,1.331,2025-05-02 20:24:05.291
0.08399999,-14.699998497962952,1.609,1.258,1.342,2025-05-02 20:24:05.524
0.08100009,-14.175015687942505,1.626,1.267,1.348,2025-05-02 20:24:05.760
0.09000003,-15.750005841255188,1.63,1.265,1.355,2025-05-02 20:24:05.991
0.09500003,-16.62500500679016,1.635,1.262,1.357,2025-05-02 20:24:06.224
0.08799994,-15.399989485740662,1.627,1.269,1.357,2025-05-02 20:24:06.459
0.07700002,-13.475003838539124,1.618,1.277,1.354,2025-05-02 20:24:06.693
0.076000094,-13.300016522407532,1.614,1.277,1.353,2025-05-02 20:24:06.926
0.06699991,-11.724984645843506,1.605,1.284,1.351,2025-05-02 20:24:07.160
0.07999992,-13.99998664855957,1.6,1.269,1.349,2025-05-02 20:24:07.394
0.052999973,-9.27499532699585,1.593,1.294,1.347,2025-05-02 20:24:07.626
0.07099998,-12.424996495246887,1.586,1.273,1.344,2025-05-02 20:24:07.858
0.06400001,-11.200001835823059,1.58,1.276,1.34,2025-05-02 20:24:08.096
0.023000002,-4.025000333786011,1.576,1.314,1.337,2025-05-02 20:24:08.327
