Error,Correccion,CorrecionEscalado,DistanciaFrente,DistanciaDerecha,DistanciaIzquierda,Timestamp
-1.0780001,1.0780000686645508,0.874,1.792,0.714,2025-05-02 19:47:46.119
-1.073,1.0729999542236328,0.876,1.788,0.715,2025-05-02 19:47:46.351
-1.018,1.0180000066757202,0.882,1.735,0.717,2025-05-02 19:47:46.585
-1.08,1.0800000429153442,0.889,1.799,0.719,2025-05-02 19:47:46.821
-1.03,1.0299999713897705,0.898,1.752,0.722,2025-05-02 19:47:47.055
-0.98999995,0.9899999499320984,0.906,1.716,0.726,2025-05-02 19:47:47.284
-0.997,0.996999979019165,0.917,1.727,0.73,2025-05-02 19:47:47.525
-0.991,0.9909999966621399,0.927,1.725,0.734,2025-05-02 19:47:47.762
-0.96,0.9599999785423279,0.938,1.699,0.739,2025-05-02 19:47:47.998
-0.925,0.925000011920929,0.959,1.671,0.746,2025-05-02 19:47:48.258
-0.91600007,0.9160000681877136,0.971,1.667,0.751,2025-05-02 19:47:48.459
-0.889,0.8889999985694885,0.985,1.646,0.757,2025-05-02 19:47:48.700
-0.877,0.8769999742507935,1.003,1.64,0.763,2025-05-02 19:47:48.932
-0.85199994,0.8519999384880066,1.022,1.624,0.772,2025-05-02 19:47:49.177
-0.8360001,0.8360000848770142,1.038,1.616,0.78,2025-05-02 19:47:49.400
-0.816,0.8159999847412109,1.063,1.602,0.786,2025-05-02 19:47:49.637
-0.798,0.7979999780654907,1.081,1.594,0.796,2025-05-02 19:47:49.869
-0.77599996,0.7759999632835388,1.106,1.583,0.807,2025-05-02 19:47:50.111
-0.755,0.7549999952316284,1.132,1.571,0.816,2025-05-02 19:47:50.345
-0.735,0.7350000143051147,1.152,1.561,0.826,2025-05-02 19:47:50.582
-0.70800006,0.7080000638961792,1.152,1.547,0.839,2025-05-02 19:47:50.818
-0.685,0.6850000023841858,1.1,1.536,0.851,2025-05-02 19:47:51.053
-0.662,0.6620000004768372,1.229,1.523,0.861,2025-05-02 19:47:51.289
-0.63799995,0.637999951839447,1.253,1.512,0.874,2025-05-02 19:47:51.523
-0.60999995,0.60999995470047,1.282,1.497,0.887,2025-05-02 19:47:51.757
-0.57799995,0.5779999494552612,1.314,1.481,0.903,2025-05-02 19:47:51.985
-0.54899997,0.5489999651908875,1.349,1.466,0.917,2025-05-02 19:47:52.225
-0.52199996,0.5219999551773071,1.384,1.453,0.931,2025-05-02 19:47:52.461
-0.49199998,0.4919999837875366,1.417,1.438,0.946,2025-05-02 19:47:52.696
-0.45999998,0.4599999785423279,1.453,1.423,0.963,2025-05-02 19:47:52.924
-0.42899996,0.42899996042251587,1.495,1.407,0.978,2025-05-02 19:47:53.164
-0.397,0.3970000147819519,1.536,1.393,0.996,2025-05-02 19:47:53.400
-0.35800004,0.3580000400543213,1.58,1.373,1.015,2025-05-02 19:47:53.635
-0.32099998,0.32099997997283936,1.623,1.355,1.034,2025-05-02 19:47:53.870
-0.28699994,0.2869999408721924,1.673,1.339,1.052,2025-05-02 19:47:54.103
-0.25199997,0.25199997425079346,1.668,1.319,1.067,2025-05-02 19:47:54.341
-0.21599996,0.21599996089935303,1.627,1.303,1.087,2025-05-02 19:47:54.576
-0.17799997,0.17799997329711914,1.6,1.283,1.105,2025-05-02 19:47:54.810
-0.13700008,0.13700008392333984,1.563,1.264,1.127,2025-05-02 19:47:55.043
-0.09399998,0.09399998188018799,1.508,1.243,1.149,2025-05-02 19:47:55.279
-0.05400002,0.054000020027160645,1.501,1.224,1.17,2025-05-02 19:47:55.513
-0.009000063,0.009000062942504883,1.456,1.202,1.193,2025-05-02 19:47:55.745
0.03700006,-0.037000060081481934,1.416,1.181,1.218,2025-05-02 19:47:55.981
