Error,Correccion,CorrecionEscalado,DistanciaFrente,DistanciaDerecha,DistanciaIzquierda,Timestamp
-0.05799997,7.249996066093445,0.729,0.706,0.648,2025-05-02 20:22:39.511
-0.26,32.499998807907104,0.728,0.902,0.642,2025-05-02 20:22:39.746
-1.605,200.6250023841858,0.729,2.243,0.638,2025-05-02 20:22:39.977
-1.5170001,189.62500989437103,0.748,2.157,0.64,2025-05-02 20:22:40.211
-1.355,169.3750023841858,0.805,2.02,0.665,2025-05-02 20:22:40.446
-1.1370001,142.12501049041748,0.918,1.86,0.723,2025-05-02 20:22:40.680
-0.90500003,113.12500387430191,1.08,1.707,0.802,2025-05-02 20:22:40.912
-0.7,87.49999850988388,1.3,1.607,0.907,2025-05-02 20:22:41.145
-0.4740001,59.250012040138245,1.611,1.519,1.045,2025-05-02 20:22:41.371
-0.21399999,26.749998331069946,1.578,1.435,1.221,2025-05-02 20:22:41.641
0.09899998,-12.37499713897705,1.427,1.35,1.449,2025-05-02 20:22:41.845
0.46500003,-58.125004172325134,1.303,1.259,1.724,2025-05-02 20:22:42.081
0.79999995,-99.99999403953552,1.2,1.166,1.966,2025-05-02 20:22:42.311
1.0129999,-126.62498652935028,1.115,1.08,2.093,2025-05-02 20:22:42.547
1.0849999,-135.6249898672104,1.059,1.015,2.1,2025-05-02 20:22:42.777
1.017,-127.12499499320984,1.04,0.969,1.986,2025-05-02 20:22:43.013
0.94400007,-118.00000816583633,1.04,0.937,1.881,2025-05-02 20:22:43.244
0.86300004,-107.87500441074371,1.079,0.928,1.791,2025-05-02 20:22:43.476
0.76600003,-95.75000405311584,1.126,0.939,1.705,2025-05-02 20:22:43.711
0.658,-82.24999904632568,1.213,0.964,1.622,2025-05-02 20:22:43.945
0.553,-69.12499666213989,1.335,1.011,1.564,2025-05-02 20:22:44.180
0.40999997,-51.249995827674866,1.549,1.092,1.502,2025-05-02 20:22:44.415
0.24800003,-31.000003218650818,1.673,1.207,1.455,2025-05-02 20:22:44.649
0.09399998,-11.749997735023499,1.578,1.327,1.421,2025-05-02 20:22:44.883
-0.04699993,5.874991416931152,1.508,1.43,1.383,2025-05-02 20:22:45.116
-0.14600003,18.250003457069397,1.458,1.495,1.349,2025-05-02 20:22:45.353
-0.2019999,25.249987840652466,1.428,1.522,1.32,2025-05-02 20:22:45.587
-0.2019999,25.249987840652466,1.424,1.504,1.302,2025-05-02 20:22:45.818
-0.14600003,18.250003457069397,1.436,1.439,1.293,2025-05-02 20:22:46.052
-0.04399991,5.499988794326782,1.473,1.341,1.297,2025-05-02 20:22:46.286
0.011999965,-1.4999955892562866,1.525,1.296,1.308,2025-05-02 20:22:46.520
0.07099998,-8.87499749660492,1.58,1.257,1.328,2025-05-02 20:22:46.757
0.12399995,-15.499994158744812,1.629,1.223,1.347,2025-05-02 20:22:46.986
0.15500009,-19.375011324882507,1.667,1.208,1.363,2025-05-02 20:22:47.221
0.204,-25.499999523162842,1.574,1.173,1.377,2025-05-02 20:22:47.453
0.20799994,-25.999993085861206,1.594,1.176,1.384,2025-05-02 20:22:47.685
0.19699991,-24.624988436698914,1.616,1.182,1.379,2025-05-02 20:22:47.921
0.16299999,-20.374998450279236,1.717,1.213,1.376,2025-05-02 20:22:48.154
0.13199997,-16.499996185302734,1.759,1.237,1.369,2025-05-02 20:22:48.384
0.0819999,-10.249987244606018,1.734,1.279,1.361,2025-05-02 20:22:48.618
0.059999943,-7.499992847442627,1.713,1.294,1.354,2025-05-02 20:22:48.855
0.051,-6.3749998807907104,1.705,1.299,1.35,2025-05-02 20:22:49.086
0.13600004,-17.000004649162292,1.69,1.308,1.444,2025-05-02 20:22:49.320
0.13600004,-17.000004649162292,1.629,1.309,1.445,2025-05-02 20:22:49.554
0.16199994,-20.249992609024048,1.571,1.279,1.441,2025-05-02 20:22:49.787
0.09800005,-12.250006198883057,1.554,1.326,1.424,2025-05-02 20:22:50.019
0.08899999,-11.124998331069946,1.537,1.326,1.415,2025-05-02 20:22:50.254
0.024999976,-3.1249970197677612,1.517,1.315,1.34,2025-05-02 20:22:50.487
-0.004999995,0.6249994039535522,1.503,1.326,1.321,2025-05-02 20:22:50.721
-0.04100001,5.125001072883606,1.495,1.337,1.296,2025-05-02 20:22:50.945
-0.037999988,4.749998450279236,1.502,1.331,1.293,2025-05-02 20:22:51.188
-0.024999976,3.1249970197677612,1.528,1.323,1.298,2025-05-02 20:22:51.423
-0.006000042,0.7500052452087402,1.56,1.314,1.308,2025-05-02 20:22:51.657
0.03400004,-4.250004887580872,1.593,1.287,1.321,2025-05-02 20:22:51.886
0.12199998,-15.24999737739563,1.632,1.217,1.339,2025-05-02 20:22:52.146
0.15999997,-19.999995827674866,1.627,1.199,1.359,2025-05-02 20:22:52.355
0.17799997,-22.249996662139893,1.642,1.196,1.374,2025-05-02 20:22:52.584
0.19299996,-24.12499487400055,1.638,1.19,1.383,2025-05-02 20:22:52.821
0.19099998,-23.874998092651367,1.653,1.191,1.382,2025-05-02 20:22:53.056
0.16499996,-20.624995231628418,1.676,1.215,1.38,2025-05-02 20:22:53.288
0.14600003,-18.250003457069397,1.652,1.227,1.373,2025-05-02 20:22:53.521
0.12899995,-16.124993562698364,1.635,1.238,1.367,2025-05-02 20:22:53.755
0.092999935,-11.62499189376831,1.615,1.268,1.361,2025-05-02 20:22:53.988
